class_desc,class,zipcode,res,comm,units,landarea,grossarea,yearbuilt,price
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11221,1,0,1,0,0,2016,775000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2650,2280,1960,775000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,1800,2214,1960,775000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2150,2992,1965,775000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,3200,2286,1945,775000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,3915,3250,1999,775000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2000,2244,1960,775000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2000,2100,1960,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11231,1,0,1,0,0,2006,775000
09 COOPS - WALKUP APARTMENTS,9,11205,,,,,,1900,775000
07 RENTALS - WALKUP APARTMENTS,7,11231,8,0,8,2301,5824,1920,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11224,1,0,1,0,0,1964,775000
44 CONDO PARKING,44,11224,0,1,1,0,0,1964,775000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,2555,3492,1901,775000
03 THREE FAMILY DWELLINGS,3,11213,3,0,3,1440,2338,1901,775000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1928,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2017,775000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11201,1,0,1,0,0,2018,775000
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2325,1472,1920,775000
12 CONDOS - WALKUP APARTMENTS,12,11226,1,0,1,0,0,1915,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,1930,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,2017,775000
02 TWO FAMILY DWELLINGS,2,11203,2,0,2,1767,1938,1935,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,2014,775000
44 CONDO PARKING,44,11226,0,1,1,0,0,2014,775000
47 CONDO NON-BUSINESS STORAGE,47,11226,0,1,1,0,0,2014,775000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,1983,1928,1955,775000
01 ONE FAMILY DWELLINGS,1,11223,1,0,1,1404,1962,1901,775000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11222,1,0,1,0,0,2007,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11218,1,0,1,0,0,2007,775000
01 ONE FAMILY DWELLINGS,1,11234,1,0,1,2248,2208,1940,775000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,2325,1476,1955,775000
02 TWO FAMILY DWELLINGS,2,11233,2,0,2,2933,1920,1995,775000
01 ONE FAMILY DWELLINGS,1,11230,1,0,1,1933,1718,1925,775000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,2000,2240,1960,775000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,3500,2080,1925,775000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1909,775000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1920,775000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,1930,775000
09 COOPS - WALKUP APARTMENTS,9,11217,,,,,,1930,775000
10 COOPS - ELEVATOR APARTMENTS,10,11238,,,,,,1959,775000
02 TWO FAMILY DWELLINGS,2,11224,2,0,2,9887,4808,1970,775000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,1800,1945,1925,775000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11206,1,0,1,0,0,1995,775000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2018,775000
47 CONDO NON-BUSINESS STORAGE,47,11211,0,1,1,0,0,2018,775000
12 CONDOS - WALKUP APARTMENTS,12,11249,1,0,1,0,0,1999,775000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,2000,1224,1930,775096
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2058,2140,1999,775250
13 CONDOS - ELEVATOR APARTMENTS,13,11215,1,0,1,0,0,,776000
13 CONDOS - ELEVATOR APARTMENTS,13,11235,1,0,1,0,0,,777000
07 RENTALS - WALKUP APARTMENTS,7,11203,4,0,4,1833,2598,1899,777000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11222,1,0,1,0,0,2013,777000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2018,777000
46 CONDO STORE BUILDINGS,46,11231,0,1,1,0,0,1913,777461
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1900,2850,1901,777500
01 ONE FAMILY DWELLINGS,1,11209,1,0,1,751,1257,1930,778000
03 THREE FAMILY DWELLINGS,3,11207,3,0,3,2333,3360,1920,778000
16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,16,11216,1,0,1,0,0,2016,778961
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,2016,778961
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11222,1,0,1,0,0,2017,778961
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,1900,779000
01 ONE FAMILY DWELLINGS,1,11213,1,0,1,2200,1450,1983,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11205,1,0,1,0,0,2004,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11205,1,0,1,0,0,,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11205,1,0,1,0,0,,780000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11221,1,0,1,0,0,2018,780000
01 ONE FAMILY DWELLINGS,1,11204,1,0,1,1600,1030,1920,780000
01 ONE FAMILY DWELLINGS,1,11234,1,0,1,2717,1665,1970,780000
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,1925,780000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11235,1,0,1,0,0,2012,780000
16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,16,11235,1,0,1,0,0,2012,780000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1800,9720,1915,780000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2700,1905,780000
03 THREE FAMILY DWELLINGS,3,11207,3,0,3,1800,2430,1925,780000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,6000,2714,1965,780000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,4000,2000,1935,780000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2445,1684,1935,780000
04 TAX CLASS 1 CONDOS,4,11231,1,0,1,0,0,,780000
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,1760,2208,1910,780000
03 THREE FAMILY DWELLINGS,3,11208,3,0,3,2461,2248,1905,780000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2760,2005,780000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,2200,1920,780000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2500,2400,1925,780000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2983,6440,1965,780000
03 THREE FAMILY DWELLINGS,3,11208,3,0,3,2000,2080,1910,780000
02 TWO FAMILY DWELLINGS,2,11226,2,0,2,2000,2108,1901,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,1953,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,2014,780000
44 CONDO PARKING,44,11226,0,1,1,0,0,2014,780000
47 CONDO NON-BUSINESS STORAGE,47,11226,0,1,1,0,0,2014,780000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,2450,1688,1925,780000
02 TWO FAMILY DWELLINGS,2,11229,2,0,2,1855,1785,1930,780000
02 TWO FAMILY DWELLINGS,2,11229,2,0,2,1800,1890,1930,780000
03 THREE FAMILY DWELLINGS,3,11233,3,0,3,1650,3750,1920,780000
04 TAX CLASS 1 CONDOS,4,11218,1,0,1,0,0,1990,780000
10 COOPS - ELEVATOR APARTMENTS,10,11218,,,,,,1962,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11215,1,0,1,0,0,2007,780000
02 TWO FAMILY DWELLINGS,2,11229,2,0,2,2000,2560,1960,780000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,,780000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,,780000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11206,1,0,1,0,0,1930,780000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11206,1,0,1,0,0,1930,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,2007,780000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,1914,780000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,2004,780000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2400,2560,1925,782000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,1914,782000
04 TAX CLASS 1 CONDOS,4,11214,1,0,1,0,0,,782500
07 RENTALS - WALKUP APARTMENTS,7,11235,4,0,4,2000,1408,1931,782500
03 THREE FAMILY DWELLINGS,3,11208,3,0,3,1950,2166,1930,782500
13 CONDOS - ELEVATOR APARTMENTS,13,11230,1,0,1,0,0,,782500
44 CONDO PARKING,44,11230,0,1,1,0,0,2008,782500
13 CONDOS - ELEVATOR APARTMENTS,13,11238,1,0,1,0,0,2007,784000
03 THREE FAMILY DWELLINGS,3,11233,3,0,3,1537,2565,1910,784000
04 TAX CLASS 1 CONDOS,4,11214,1,0,1,0,0,2017,784053
04 TAX CLASS 1 CONDOS,4,11214,1,0,1,0,0,2017,784053
12 CONDOS - WALKUP APARTMENTS,12,11230,1,0,1,0,0,2017,784053
13 CONDOS - ELEVATOR APARTMENTS,13,11230,1,0,1,0,0,2017,784053
13 CONDOS - ELEVATOR APARTMENTS,13,11220,1,0,1,0,0,1999,785000
13 CONDOS - ELEVATOR APARTMENTS,13,11205,1,0,1,0,0,2004,785000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11228,1,0,1,0,0,2006,785000
01 ONE FAMILY DWELLINGS,1,11234,1,0,1,2806,1684,2003,785000
37 RELIGIOUS FACILITIES,37,11212,2,1,3,2000,3720,1930,785000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11201,1,0,1,0,0,2018,785000
03 THREE FAMILY DWELLINGS,3,11207,3,0,3,2000,3000,1901,785000
01 ONE FAMILY DWELLINGS,1,11203,1,0,1,2250,1548,1920,785000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,2000,1612,1915,785000
02 TWO FAMILY DWELLINGS,2,11203,2,0,2,2000,1204,1950,785000
07 RENTALS - WALKUP APARTMENTS,7,11203,4,0,4,4000,2665,1930,785000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1957,785000
13 CONDOS - ELEVATOR APARTMENTS,13,11205,1,0,1,0,0,,785000
01 ONE FAMILY DWELLINGS,1,11223,1,0,1,1840,1036,1925,785000
02 TWO FAMILY DWELLINGS,2,11223,2,0,2,1660,2038,1920,785000
02 TWO FAMILY DWELLINGS,2,11229,2,0,2,1750,1785,1930,785000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,2003,785000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11215,1,0,1,0,0,,785000
12 CONDOS - WALKUP APARTMENTS,12,11238,1,0,1,0,0,,785000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11232,1,0,1,0,0,,785000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2018,785000
47 CONDO NON-BUSINESS STORAGE,47,11211,0,1,1,0,0,2018,785000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,,785000
10 COOPS - ELEVATOR APARTMENTS,10,11215,,,,,,1936,785000
13 CONDOS - ELEVATOR APARTMENTS,13,11218,1,0,1,0,0,,785000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1200,2016,1901,785400
10 COOPS - ELEVATOR APARTMENTS,10,11209,,,,,,1951,786500
01 ONE FAMILY DWELLINGS,1,11204,1,0,1,1750,1020,1910,787000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11206,,,,,,1930,787118
02 TWO FAMILY DWELLINGS,2,11213,2,0,2,1900,1900,1899,787500
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2567,1560,1910,787500
09 COOPS - WALKUP APARTMENTS,9,11232,,,,,,1989,787500
03 THREE FAMILY DWELLINGS,3,11208,3,0,3,2410,2080,1910,788000
04 TAX CLASS 1 CONDOS,4,11214,1,0,1,0,0,2013,788000
44 CONDO PARKING,44,11214,0,1,1,0,0,2013,788000
02 TWO FAMILY DWELLINGS,2,11223,2,0,2,1992,2132,1940,788480
10 COOPS - ELEVATOR APARTMENTS,10,11238,,,,,,1928,789000
13 CONDOS - ELEVATOR APARTMENTS,13,11238,1,0,1,0,0,2006,789000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,1305,1520,1915,789000
13 CONDOS - ELEVATOR APARTMENTS,13,11222,1,0,1,0,0,,789000
01 ONE FAMILY DWELLINGS,1,11230,1,0,1,1700,1574,1930,789000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2019,789136
01 ONE FAMILY DWELLINGS,1,11209,1,0,1,1317,938,1930,790000
01 ONE FAMILY DWELLINGS,1,11209,1,0,1,2250,1312,1925,790000
02 TWO FAMILY DWELLINGS,2,11233,2,1,3,1200,2700,1927,790000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11238,1,0,1,0,0,2006,790000
01 ONE FAMILY DWELLINGS,1,11204,1,0,1,1600,1042,1920,790000
01 ONE FAMILY DWELLINGS,1,11204,1,0,1,2200,1270,1920,790000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1967,790000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1956,790000
02 TWO FAMILY DWELLINGS,2,11206,2,0,2,1830,1800,1920,790000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,4265,2699,1965,790000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2000,1560,1960,790000
14 RENTALS - 4-10 UNIT,14,11224,4,1,5,1975,3306,1930,790000
01 ONE FAMILY DWELLINGS,1,11213,1,0,1,1822,1020,1920,790000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11216,1,0,1,0,0,,790000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1967,2044,2005,790000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2007,790000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1800,1616,1899,790000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,1840,1920,790000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,1930,790000
02 TWO FAMILY DWELLINGS,2,11210,2,0,2,1950,1500,1930,790000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,2633,2376,1960,790000
32 HOSPITAL AND HEALTH FACILITIES,32,11210,0,1,1,1550,2000,1930,790000
13 CONDOS - ELEVATOR APARTMENTS,13,11225,1,0,1,0,0,2016,790000
44 CONDO PARKING,44,11225,0,1,1,0,0,2016,790000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,2014,790000
44 CONDO PARKING,44,11226,0,1,1,0,0,2014,790000
47 CONDO NON-BUSINESS STORAGE,47,11226,0,1,1,0,0,2014,790000
02 TWO FAMILY DWELLINGS,2,11223,2,0,2,1800,1412,1920,790000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,2730,1312,1925,790000
01 ONE FAMILY DWELLINGS,1,11234,1,0,1,2000,1068,1930,790000
01 ONE FAMILY DWELLINGS,1,11234,1,0,1,2000,2160,1935,790000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,2048,1440,1925,790000
02 TWO FAMILY DWELLINGS,2,11233,2,0,2,1533,1631,1899,790000
02 TWO FAMILY DWELLINGS,2,11233,2,0,2,2231,2124,1899,790000
04 TAX CLASS 1 CONDOS,4,11223,1,0,1,0,0,,790000
44 CONDO PARKING,44,11223,0,1,1,0,0,2006,790000
03 THREE FAMILY DWELLINGS,3,11234,3,0,3,2083,3280,1970,790000
09 COOPS - WALKUP APARTMENTS,9,11217,,,,,,1905,790000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1900,790000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,2310,1440,1930,790000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2003,790000
14 RENTALS - 4-10 UNIT,14,11237,4,1,5,2500,4875,1931,790000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1910,791500
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,1824,1910,792000
01 ONE FAMILY DWELLINGS,1,11230,1,0,1,2320,1608,1920,792000
02 TWO FAMILY DWELLINGS,2,11235,2,0,2,2375,2000,1950,792000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,2014,792199
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,2000,1392,1930,792500
14 RENTALS - 4-10 UNIT,14,11219,5,1,6,2404,5876,1925,792563
02 TWO FAMILY DWELLINGS,2,11233,2,0,2,1600,2376,1899,792750
04 TAX CLASS 1 CONDOS,4,11215,1,0,1,0,0,2016,793217
12 CONDOS - WALKUP APARTMENTS,12,11211,1,0,1,0,0,,794000
04 TAX CLASS 1 CONDOS,4,11204,1,0,1,0,0,2017,794235
13 CONDOS - ELEVATOR APARTMENTS,13,11221,1,0,1,0,0,2019,794235
44 CONDO PARKING,44,11221,0,1,1,0,0,2019,794235
03 THREE FAMILY DWELLINGS,3,11233,3,0,3,1939,3039,2006,794235
12 CONDOS - WALKUP APARTMENTS,12,11206,1,0,1,0,0,2015,794235
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2017,794235
13 CONDOS - ELEVATOR APARTMENTS,13,11209,1,0,1,0,0,1957,795000
44 CONDO PARKING,44,11209,0,1,1,0,0,1957,795000
02 TWO FAMILY DWELLINGS,2,11212,2,0,2,1000,1880,1930,795000
01 ONE FAMILY DWELLINGS,1,11236,2,0,2,2667,2079,1935,795000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2275,3300,1960,795000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,4200,2064,1955,795000
03 THREE FAMILY DWELLINGS,3,11236,3,0,3,3017,2280,1965,795000
10 COOPS - ELEVATOR APARTMENTS,10,11205,,,,,,1958,795000
12 CONDOS - WALKUP APARTMENTS,12,11216,1,0,1,0,0,2006,795000
03 THREE FAMILY DWELLINGS,3,11208,3,0,3,2000,2320,1899,795000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2017,795000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2600,2736,2007,795000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,3750,1780,1920,795000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,3060,2808,2005,795000
03 THREE FAMILY DWELLINGS,3,11207,3,0,3,2400,3000,1925,795000
02 TWO FAMILY DWELLINGS,2,11226,2,1,3,1291,3460,2006,795000
01 ONE FAMILY DWELLINGS,1,11203,1,0,1,2500,1152,1935,795000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,1800,1890,1935,795000
01 ONE FAMILY DWELLINGS,1,11233,1,0,1,1500,1575,1899,795000
01 ONE FAMILY DWELLINGS,1,11223,1,0,1,1500,1188,1955,795000
09 COOPS - WALKUP APARTMENTS,9,11215,,,,,,1920,795000
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,2007,795000
49 CONDO WAREHOUSES/FACTORY/INDUS,49,11249,0,1,1,0,0,2007,795000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2018,795025
47 CONDO NON-BUSINESS STORAGE,47,11211,0,1,1,0,0,2018,795025
09 COOPS - WALKUP APARTMENTS,9,11201,,,,,,1900,796000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2000,2340,1960,796000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,2000,1664,1925,796000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1667,2001,1910,796500
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,2000,1472,1915,797000
13 CONDOS - ELEVATOR APARTMENTS,13,11226,1,0,1,0,0,2014,797500
47 CONDO NON-BUSINESS STORAGE,47,11226,0,1,1,0,0,2014,797500
02 TWO FAMILY DWELLINGS,2,11203,2,0,2,1800,1584,1925,798500
01 ONE FAMILY DWELLINGS,1,11234,1,0,1,2008,1568,1930,798700
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11221,1,0,1,0,0,2018,799000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11233,1,0,1,0,0,1910,799000
02 TWO FAMILY DWELLINGS,2,11212,2,0,2,1025,2255,2008,799000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11221,1,0,1,0,0,1910,799000
03 THREE FAMILY DWELLINGS,3,11236,3,0,3,2945,2664,1980,799000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11238,1,0,1,0,0,1972,799000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,2000,1352,1925,799000
02 TWO FAMILY DWELLINGS,2,11203,2,0,2,2000,1928,1910,799000
13 CONDOS - ELEVATOR APARTMENTS,13,11205,1,0,1,0,0,,799000
02 TWO FAMILY DWELLINGS,2,11223,2,0,2,950,1154,1925,799000
01 ONE FAMILY DWELLINGS,1,11229,1,0,1,1800,1152,1930,799000
01 ONE FAMILY DWELLINGS,1,11210,1,0,1,1807,1184,1930,799000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11211,1,0,1,0,0,2007,799000
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,,799000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2017,799326
13 CONDOS - ELEVATOR APARTMENTS,13,11229,1,0,1,0,0,2016,799326
44 CONDO PARKING,44,11229,0,1,1,0,0,2016,799326
13 CONDOS - ELEVATOR APARTMENTS,13,11211,1,0,1,0,0,2018,799500
47 CONDO NON-BUSINESS STORAGE,47,11211,0,1,1,0,0,2018,799500
13 CONDOS - ELEVATOR APARTMENTS,13,11249,1,0,1,0,0,1910,799955
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2000,1188,1925,799999
01 ONE FAMILY DWELLINGS,1,11223,1,0,1,1925,1192,1920,799999
02 TWO FAMILY DWELLINGS,2,11209,2,0,2,1765,2970,1910,800000
13 CONDOS - ELEVATOR APARTMENTS,13,11220,1,0,1,0,0,1999,800000
44 CONDO PARKING,44,11220,0,1,1,0,0,1999,800000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,1850,2220,1899,800000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,1875,1912,1905,800000
02 TWO FAMILY DWELLINGS,2,11221,2,1,3,1900,4000,1900,800000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11216,1,0,1,0,0,2006,800000
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11221,1,0,1,0,0,1900,800000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,2000,2812,1960,800000
02 TWO FAMILY DWELLINGS,2,11234,2,0,2,4480,2100,1965,800000
03 THREE FAMILY DWELLINGS,3,11234,3,0,3,3000,2268,1960,800000
22 STORE BUILDINGS,22,11234,0,2,2,4000,1680,1970,800000
01 ONE FAMILY DWELLINGS,1,11204,1,0,1,2003,2184,1925,800000
01 ONE FAMILY DWELLINGS,1,11218,1,0,1,1333,1154,1925,800000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,2003,1251,1920,800000
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2003,3308,1905,800000
02 TWO FAMILY DWELLINGS,2,11204,2,0,2,3000,1700,1920,800000
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,1988,800000
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,1965,800000
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,2017,800000
43 CONDO OFFICE BUILDINGS,43,11220,0,1,1,0,0,2007,800000
02 TWO FAMILY DWELLINGS,2,11235,2,0,2,2000,1408,1925,800000
03 THREE FAMILY DWELLINGS,3,11235,3,0,3,2800,2736,1925,800000
09 COOPS - WALKUP APARTMENTS,9,11201,,,,,,1900,800000
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1926,800000
03 THREE FAMILY DWELLINGS,3,11212,3,0,3,3554,3469,1920,800000
07 RENTALS - WALKUP APARTMENTS,7,11212,4,0,4,2550,3198,1930,800000
07 RENTALS - WALKUP APARTMENTS,7,11212,4,0,4,2550,3198,1930,800000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,1850,3700,2004,800000
02 TWO FAMILY DWELLINGS,2,11221,2,0,2,1800,2430,1905,800000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2017,2724,1910,800000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2700,1905,800000
03 THREE FAMILY DWELLINGS,3,11237,3,0,3,1500,3300,2002,800000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2183,2961,1965,800000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2833,1760,1955,800000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2100,1942,1960,800000
02 TWO FAMILY DWELLINGS,2,11236,2,0,2,2200,2080,1925,800000
03 THREE FAMILY DWELLINGS,3,11236,3,0,3,1880,2268,1920,800000
03 THREE FAMILY DWELLINGS,3,11236,3,0,3,2047,2800,1960,800000
05 TAX CLASS 1 VACANT LAND,5,11205,0,0,0,1333,0,2019,800000
13 CONDOS - ELEVATOR APARTMENTS,13,11224,1,0,1,0,0,1964,800000
43 CONDO OFFICE BUILDINGS,43,11224,0,1,1,0,0,1964,800000
44 CONDO PARKING,44,11224,0,1,1,0,0,1964,800000
03 THREE FAMILY DWELLINGS,3,11207,3,0,3,3021,3264,2007,800000
29 COMMERCIAL GARAGES,29,11208,0,1,1,8765,3975,1970,800000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1800,800000
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2007,800000
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2000,2176,1920,800000
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2000,1376,1920,800000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2233,1650,1910,800000
02 TWO FAMILY DWELLINGS,2,11207,2,1,3,1360,2820,1935,800000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2000,1901,800000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2450,2040,1910,800000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2302,1720,1910,800000
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2367,1948,1905,800000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1876,2000,1920,800000
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1666,1691,1960,800000
03 THREE FAMILY DWELLINGS,3,11208,3,0,3,3906,3192,1910,800000
03 THREE FAMILY DWELLINGS,3,11208,3,0,3,2500,2064,1910,800000
07 RENTALS - WALKUP APARTMENTS,7,11208,6,0,6,3200,6000,1925,800000
01 ONE FAMILY DWELLINGS,1,11226,1,0,1,3083,1128,1920,800000
